regime,alpha,root_index,G,M,L,C,dominant_real_eigenvalue,stable
bistable + memory,0.0675,0,0.0031318446803928132,0.002214187126750614,0.004079261909093991,0.008308219061594846,-0.0007461153349170724,True
bistable + memory,0.07,0,0.0031809093997830227,0.0022743989579653893,0.0041787088510217745,0.00843769250707434,-0.0007460476381449696,True
bistable + memory,0.0725,0,0.003230776467753039,0.002334725082602495,0.004280305673444432,0.008569261632626921,-0.000745978575572284,True
bistable + memory,0.075,0,0.0032814601564340132,0.0023952263915576737,0.004384097602688758,0.008702963039727727,-0.0007459081132350719,True
bistable + memory,0.0775,0,0.0033329750342364134,0.002455959735234819,0.004490130861372446,0.008838834069156672,-0.0007458362161100147,True
bistable + memory,0.08,0,0.0033853359732962185,0.0025169784188075976,0.004598452693046481,0.00897691281896461,-0.0007457628480749654,True
bistable + memory,0.0825,0,0.003438558157178153,0.0025783326331942527,0.004709111387590126,0.009117238163047603,-0.0007456879718677426,True
bistable + memory,0.085,0,0.0034926570888433976,0.0026400698314956762,0.004822156307383982,0.009259849770345689,-0.0007456115490430825,True
bistable + memory,0.08750000000000001,0,0.0035476485988901454,0.0027022350590022873,0.004937637914288188,0.009404788124684727,-0.0007455335399276805,True
bistable + memory,0.09,0,0.003603548854076076,0.0027648712435366313,0.005055607797454391,0.009552094545281742,-0.0007454539035732193,True
bistable + memory,0.0925,0,0.003660374366132489,0.002828019451804178,0.005176118702001532,0.009701811207935663,-0.0007453725977072952,True
bistable + memory,0.095,0,0.003718142000880725,0.002891719116526147,0.005299224558587289,0.009853981166927532,-0.0007452895786821309,True
bistable + memory,0.0975,0,0.003776868987661968,0.00295600823838685,0.005424980513908358,0.010008648377655282,-0.0007452048014209797,True
bistable + memory,0.1,0,0.00383657292909252,0.0030209235662145826,0.005553442962164797,0.010165857720030593,-0.0007451182193620932,True
bistable + memory,0.10250000000000001,0,0.0038972718111571023,0.003086500758304833,0.005684669577525084,0.010325655022666322,-0.0007450297844001387,True
bistable + memory,0.105,0,0.003958984013653697,0.0031527745273692695,0.0058187193476305875,0.010488087087885282,-0.0007449394468249326,True
bistable + memory,0.1075,0,0.00402172832100404,0.003219778771237641,0.005955652608179976,0.01065320171758249,-0.0007448471552573564,True
bistable + memory,0.11,0,0.004085523933444763,0.003287546691140629,0.006095531078636052,0.010821047739975009,-0.0007447528565823068,True
bistable + memory,0.1125,0,0.00415039047861503,0.00335611089914962,0.006238417899099803,0.010991675037275514,-0.0007446564958785282,True
bistable + memory,0.115,0,0.0042163480235572134,0.003425503516136203,0.006384377668398307,0.01116513457432721,-0.0007445580163451679,True
bistable + memory,0.11750000000000001,0,0.004283417087148288,0.003495756261433747,0.00653347648343591,0.011341478428240355,-0.0007444573592248692,True
bistable + memory,0.12,0,0.004351618652980366,0.003566900535229808,0.006685781979860171,0.01152075981907234,-0.0007443544637232433,True
bistable + memory,0.1225,0,0.004420974182709883,0.0036389674945873393,0.006841363374096862,0.0117030331415957,-0.0007442492669244973,True
bistable + memory,0.125,0,0.004491505629896008,0.0037119881238809986,0.007000291506811026,0.01188835399820083,-0.0007441417037030398,True
bistable + memory,0.1275,0,0.004563235454349826,0.003785993300339045,0.007162638887853826,0.012076779232982364,-0.0007440317066308275,True
bistable + memory,0.13,0,0.004636186637017271,0.003861013855299457,0.007328479742758352,0.012268366967061529,-0.0007439192058802288,True
bistable + memory,0.1325,0,0.004710382695419686,0.003937080631718079,0.0074978900608502815,0.012463176635198499,-0.000743804129122169,True
bistable + memory,0.135,0,0.004785847699677454,0.004014224538406066,0.007670947645043121,0.012661269023752673,-0.000743686401419276,True
bistable + memory,0.1375,0,0.004862606289143416,0.00409247660142139,0.007847732163391224,0.012862706310051342,-0.0007435659451137744,True
bistable + memory,0.14,0,0.004940683689674326,0.004171868012994002,0.008028325202477683,0.013067552103230868,-0.0007434426797098108,True
bistable + memory,0.14250000000000002,0,0.005020105731570039,0.004252430178325045,0.00821281032271815,0.013275871486617512,-0.0007433165217499291,True
bistable + memory,0.145,0,0.005100898868211913,0.004334194760566817,0.008401273115666163,0.013487731061719318,-0.0007431873846853294,True
bistable + memory,0.1475,0,0.005183090195433622,0.004417193724260924,0.008593801263410052,0.013703198993904027,-0.0007430551787395944,True
bistable + memory,0.15,0,0.005266707471659381,0.004501459377486651,0.008790484600156337,0.013922345059842198,-0.0007429198107654794,True
bistable + memory,0.1525,0,0.005351779138846767,0.004587024412950017,0.008991415176099958,0.014145240696799547,-0.0007427811840943899,True
bistable + memory,0.1525,1,0.7854109506457962,0.6731778556891045,0.8605648566327168,0.9070648102265216,0.0013611071318209472,False
bistable + memory,0.1525,2,0.8541468959790486,0.7320916208335249,0.9080463133196381,0.939819104483491,-0.0006638145597774206,True
bistable + memory,0.155,0,0.005438334344273134,0.004673921948224761,0.009196687323686796,0.014371959053866476,-0.000742639198378109,True
bistable + memory,0.155,1,0.7649552131906323,0.6574330914585418,0.8467322049043216,0.8966802201839538,0.002704568494903773,False
bistable + memory,0.155,2,0.8691881449444316,0.7470150400132348,0.9185611554832837,0.9465779020179137,-0.0008839591867259883,True
bistable + memory,0.1575,0,0.005526402963207331,0.004762185565340745,0.009406397726380456,0.014602575045218955,-0.00074249374942234,True
bistable + memory,0.1575,1,0.7491581718698934,0.6455610016113156,0.8361545246593999,0.8884451801011083,0.004274492418174076,False
bistable + memory,0.1575,2,0.8795944546869459,0.7579599322292107,0.9258318263909333,0.9511735618101395,-0.0010151296829935077,True
bistable + memory,0.16,0,0.005616015622510292,0.0048518493499009,0.009620645490050756,0.014837165405508931,-0.0007423447290115563,True
bistable + memory,0.16,1,0.7355818650712458,0.6354918920701907,0.8271346362670798,0.881212162948327,0.006218979366743843,False
bistable + memory,0.16,2,0.8878036993135159,0.7670010361239878,0.9315550126506402,0.954753587154709,-0.001109335165819103,True
bistable + memory,0.1625,0,0.0057072037252112115,0.004942947929896452,0.009839532217108867,0.015075808747489488,-0.0007421920247246812,True
bistable + memory,0.1625,1,0.7233799122238791,0.6265115828721138,0.819080946391897,0.8745847272331918,0.008676986096415895,False
bistable + memory,0.1625,2,0.8946621677186612,0.7748573071514054,0.9363218173021368,0.9577143914298232,-0.0011830606127695414,True
bistable + memory,0.165,0,0.005799999476108313,0.005035516514379751,0.010063162083520519,0.01531858562198511,-0.0007420355197410334,True
bistable + memory,0.165,1,0.7121385163898839,0.6182733765026617,0.8117029832928491,0.8683699258815528,0.011802109199137961,False
bistable + memory,0.165,2,0.9005835612033026,0.7818799663169952,0.9404222244312995,0.9602488892853219,-0.001243782497865768,True
bistable + memory,0.1675,0,0.0058944359084464795,0.005129590932145917,0.010291641918836754,0.015565578580324594,-0.000741875092635952,True
bistable + memory,0.1675,1,0.7016186347634108,0.6105786274730293,0.8048321731319673,0.8624567793050268,0.015750225205797247,False
bistable + memory,0.1675,2,0.905806823167483,0.7882719463855222,0.9440243227617533,0.9624680236335839,-0.001295542244468073,True
bistable + memory,0.17,0,0.0059905469117268444,0.005225207670567284,0.010525081289389303,0.015816872239360454,-0.0007417106171654941,True
bistable + memory,0.17,1,0.6916673848992938,0.6033014645093892,0.7983601704830453,0.8567746068196593,0.02063978896390354,False
bistable + memory,0.17,2,0.9104847330567645,0.7941631842978449,0.9472359750341082,0.9644424342791931,-0.0013407727489050958,True
bistable + memory,0.17250000000000001,0,0.006088367260707283,0.005322403914719403,0.010763592584807212,0.016072553349207278,-0.0007415419620395393,True
bistable + memory,0.17250000000000001,1,0.6821799812364968,0.596356502031145,0.7922123256257501,0.8512751610158473,0.026494720359040172,False
bistable + memory,0.17250000000000001,2,0.9147219699982323,0.7996429232215638,0.9501313505885998,0.9662203235877536,-0.0013810503936324877,True
bistable + memory,0.17500000000000002,0,0.006187932645655637,0.005421217586932347,0.011007291108019259,0.016332710863837707,-0.0007413689906825877,True
bistable + memory,0.17500000000000002,1,0.6730808937925881,0.5896828856756091,0.7863345322154528,0.8459238021080502,0.0332062045948634,False
bistable + memory,0.17500000000000002,2,0.918593954251054,0.8047756795691337,0.9527640775616408,0.9678362821657245,-0.0014174529075106162,True
bistable + memory,0.1775,0,0.0062892797039221255,0.005521687386898367,0.01125629516891807,0.01659743601468516,-0.0007411915609815041,True
bistable + memory,0.1775,1,0.6643135493750332,0.583235588050295,0.7806860275783147,0.8406946833129008,0.0405516923703388,False
bistable + memory,0.1775,2,0.922157146126845,0.8096099588847037,0.9551744424474935,0.969316103503021,-0.0014507478664997095,True
bistable + memory,0.18,0,0.006392446052900923,0.005623852832464154,0.011510726181871333,0.01686682238741016,-0.000741009525019403,True
bistable + memory,0.18,1,0.6558342708276792,0.5769802969158467,0.775235149313431,0.8355679230132049,0.04826195925471137,False
bistable + memory,0.18,2,0.9254551068623837,0.8141833784713054,0.957393633343867,0.9706796118211791,-0.0014814997909930758,True
bistable + memory,0.1825,0,0.006497470324455648,0.005727754301234903,0.011770708767277387,0.01714096600199759,-0.0007408227287947996,True
bistable + memory,0.1825,1,0.6476084999345939,0.5708902366287327,0.7699566866208688,0.8305278458343878,0.056087588185925234,False
bistable + memory,0.1825,2,0.9285222758233485,0.818525855996914,0.9594463884631371,0.9719424210007737,-0.0015101346719815921,True
bistable + memory,0.185,0,0.006604392200888043,0.005833433073116677,0.01203637085737432,0.01741996539636232,-0.000740631011925127,True
bistable + memory,0.185,1,0.6396083329959814,0.5649440993280332,0.7648301493087775,0.8255618371975626,0.06383287814431698,False
bistable + memory,0.185,2,0.9313864350250856,0.8226616876564375,0.961352726956437,0.9731170800241062,-0.0015369807101474045,True
bistable + memory,0.1875,0,0.006713252452534494,0.005940931373924331,0.012307843806525214,0.017703921713652555,-0.0007404342073336056,True
bistable + memory,0.1875,1,0.6318108512465583,0.5591246471208481,0.7598385930959536,0.8206595687734796,0.07135994406836232,False
bistable + memory,0.1875,2,0.9340703788006866,0.826610954690873,0.9631291234345825,0.9742138475090604,-0.0015622950308573041,True
bistable + memory,0.19,0,0.006824092977080132,0.006050292420183039,0.01258526250621536,0.01799293879345131,-0.0007402321409184324,True
bistable + memory,0.19,1,0.6241969536508785,0.5534177377212642,0.754967796924556,0.8158124580060204,0.0785786572269692,False
bistable + memory,0.19,2,0.9365930810824636,0.8303905058593938,0.9647893304714112,0.9752412321655638,-0.0015862817523283567,True
bistable + memory,0.1925,0,0.006936956840686567,0.006161560465253958,0.012868765505013143,0.018287123267090637,-0.0007400246312031451,True
bistable + memory,0.1925,1,0.6167505188599247,0.5478116270874865,0.750205671185039,0.8110132807672814,0.08543378006940758,False
bistable + memory,0.1925,2,0.9389705335130354,0.8340146623659445,0.9663449701876705,0.9762063801126907,-0.001609104513191799,True
bistable + memory,0.195,0,0.007051888321035236,0.0062747808469170475,0.013158495133761616,0.01858658465730598,-0.0007398114889669564,True
bistable + memory,0.195,1,0.6094577895516133,0.5422964588754944,0.7455418221357937,0.8062558873130212,0.0918940205495084,False
bistable + memory,0.195,2,0.9412163611638198,0.8374957354640422,0.9678059696330958,0.9771153588876551,-0.0016308953259063553,True
bistable + memory,0.1975,0,0.0071689329523954865,0.006390000036547934,0.013454597636285592,0.01889143548247403,-0.0007395925168537511,True
bistable + memory,0.1975,1,0.6023069110422639,0.5368638832487741,0.7409672248113875,0.8015349897907609,0.09794398446076791,False
bistable + memory,0.1975,2,0.94334228397429,0.8408444142386201,0.9691808876728636,0.9779733698944049,-0.0016517609143956865,True
bistable + memory,0.2,0,0.007288137572833708,0.006507265690030096,0.013757223305917693,0.019201791365693183,-0.0007393675089583625,True
bistable + memory,0.2,1,0.5952875794143913,0.5315067673342779,0.7364739730438615,0.7968460004659849,0.10357863268032405,False
bistable + memory,0.2,2,0.9453584686669845,0.8440700613098077,0.9704771647539806,0.9787849101263285,-0.0016717872736232557,True
bistable + memory,0.2025,0,0.007409550373687693,0.006626626700548781,0.014066526628166421,0.019517771148983017,-0.0007391362503886244,True
bistable + memory,0.2025,1,0.588390768982918,0.5262189719290754,0.7320550854203215,0.7921849066350336,0.10879957663716626,False
bistable + memory,0.2025,2,0.9472738013164708,0.8471809418862111,0.9717013167283245,0.9795538971944068,-0.001691042930164854,True
bistable + memory,0.20500000000000002,0,0.007533220951439129,0.006748133253419364,0.014382666429871403,0.019839497012898378,-0.0007388985168015939,True
bistable + memory,0.20500000000000002,1,0.5816085182809672,0.5209951769613208,0.7277043525532654,0.7875481725566507,0.11361263404217367,False
bistable + memory,0.20500000000000002,2,0.9490961013913601,0.8501844036933749,0.9728590873558084,0.9802837673287335,-0.0017095812193712804,True
bistable + memory,0.20750000000000002,0,0.007659200362126129,0.006871836883109597,0.014705806035213941,0.02016709460187351,-0.0007386540739122378,True
bistable + memory,0.20750000000000002,1,0.5749337599084228,0.5158307434050274,0.7234162153580662,0.782932661603983,0.11802622346980889,False
bistable + memory,0.20750000000000002,2,0.9508322919264038,0.8530870201047619,0.9739555697931029,0.9809775531514676,-0.0017274417902463947,True
bistable + memory,0.21,0,0.00778754117844792,0.006997790532623291,0.0150361134289763,0.02050069315563408,-0.000738402676972697,True
bistable + memory,0.21,1,0.5683601837354106,0.5107216028431162,0.7191856669416821,0.7783355737690872,0.12205031107777385,False
bistable + memory,0.21,2,0.9524885363326832,0.8558947053053636,0.9749953044636438,0.9816379460889743,-0.0017446514848992497,True
bistable + memory,0.2125,0,0.007918297549724323,0.007126048615421571,0.015373761427470075,0.020840425647037943,-0.000738144070220164,True
bistable + memory,0.2125,1,0.5618821258031295,0.5056641682717417,0.7150081727071416,0.7737543949766696,0.12569572007121868,False
bistable + memory,0.2125,2,0.9540703495036109,0.85861280791749,0.9759823587041417,0.9822673469662196,-0.0017612247078646417,True
bistable + memory,0.215,0,0.0080515252648845,0.007256667080067775,0.015718927857583442,0.021186428926731567,-0.0007378779862912306,True
bistable + memory,0.215,1,0.5554944772583015,0.5006552614149438,0.7108796046788624,0.769186855589445,0.12897367916411034,False
bistable + memory,0.215,2,0.9555826888805647,0.861246187840375,0.976920392182231,0.98286790740077,-0.0017771634031273893,True
bistable + memory,0.2175,0,0.008187281818672149,0.0073897034777931,0.01607179574442894,0.02153884387503688,-0.0007376041456003733,True
bistable + memory,0.2175,1,0.5491926090754009,0.4956920530092321,0.7067961870506431,0.764630896145093,0.13189552929756057,False
bistable + memory,0.2175,2,0.957030029724069,0.8637992798629942,0.9778127110830788,0.9834415639561379,-0.0017924568027237356,True
bistable + memory,0.22,0,0.008325626481267702,0.007525217033191842,0.0164325535081072,0.021897815561512463,-0.0007373222556801214,True
bistable + memory,0.22,1,0.542972309344298,0.4907720133761116,0.7027544506782615,0.760084638838946,0.1344725357496211,False
bistable + memory,0.22,2,0.9584164278129124,0.866276146749551,0.9786623133426253,0.983990066540002,-0.001807081215403157,True
bistable + memory,0.2225,0,0.008466620371543322,0.007663268718268642,0.016801395170139947,0.02226349341266652,-0.0007370320104802083,True
bistable + memory,0.2225,1,0.5368297306499488,0.4858928712279613,0.6987511947660334,0.7555463636131785,0.13671577081564912,False
bistable + memory,0.2225,2,0.9597455720445731,0.8686805238682701,0.9794719266776485,0.9845150021861604,-0.0018210002985311253,True
bistable + memory,0.225,0,0.008610326534182453,0.0078039213300747316,0.017178520570165355,0.022636031388333946,-0.0007367330896228461,True
bistable + memory,0.225,1,0.5307613456257982,0.4810525791170377,0.6947834543878599,0.7510144879698675,0.13863604396512327,False
bistable + memory,0.225,2,0.961020828855248,0.8710158569685027,0.9802440407716313,0.9850178151024402,-0.0018341664836597359,True
bistable + memory,0.2275,0,0.008756810020913122,0.00794723957218604,0.01756413559353267,0.023015588167267755,-0.0007364251576109654,True
bistable + memory,0.2275,1,0.5247639091786862,0.47624928428503494,0.690848472776804,0.7464875498174532,0.1402438640526947,False
bistable + memory,0.2275,2,0.9622452799616275,0.8732853343623029,0.9809809346818255,0.9854998236745641,-0.0018465244104190477,True
bistable + memory,0.23,0,0.008906137976123541,0.008093290140294012,0.017958452410480826,0.023402327342537693,-0.0007361078629861135,True
bistable + memory,0.23,1,0.5188344261983644,0.4714813039337172,0.6869436775398466,0.7419641928055972,0.14154942322104946,False
bistable + memory,0.23,2,0.963421754611212,0.8754919145024843,0.9816847003102538,0.9859622349704795,-0.0018580171385731343,True
bistable + memory,0.2325,0,0.009058379727149131,0.00824214181219909,0.018361689727637073,0.023796417627373393,-0.0007357808374323308,True
bistable + memory,0.2325,1,0.5129701238060622,0.466747104138184,0.6830666601249868,0.7374431537146253,0.14256259549936492,False
bistable + memory,0.2325,2,0.9645528572865951,0.8776383497471221,0.9823572626108069,0.9864061571783976,-0.001868595234097904,True
bistable + memory,0.23500000000000001,0,0.009213606879542792,0.008393865542518147,0.018774073052628067,0.024198033072139333,-0.0007354436948221228,True
bistable + memory,0.23500000000000001,1,0.5071684273829611,0.4620452817793985,0.6792151579996778,0.7329232515515515,0.143292945360626,False
bistable + memory,0.23500000000000001,2,0.9656409916226851,0.8797272069444892,0.9830003970726999,0.9868326103259328,-0.0018782274233238672,True
bistable + memory,0.23750000000000002,0,0.009371893417665013,0.008548534562440483,0.01919583497265707,0.02460735329318248,-0.000735096030200237,True
bistable + memory,0.23750000000000002,1,0.5014269397646773,0.45737454899322466,0.6753870391023881,0.7284033780714438,0.14374974303112062,False
bistable + memory,0.23750000000000002,2,0.9666883811505613,0.8817608853509681,0.9836157449176907,0.9872425355609104,-0.0018869099002561858,True
bistable + memory,0.24,0,0.009533315810957364,0.00870622448489257,0.019627215447967725,0.0250245637143524,-0.000734737418700707,True
bistable + memory,0.24,1,0.49574342310194097,0.4527337197278,0.6715802882098845,0.7238824894952732,0.1439419843905869,False
bistable + memory,0.24,2,0.9676970873675428,0.8837416322991258,0.9842048263675824,0.9876368032219668,-0.0018946708251029168,True
bistable + memory,0.2425,0,0.009697953126292524,0.00886701341549981,0.02006846212118785,0.02544985582205803,-0.0007343674143921346,True
bistable + memory,0.2425,1,0.490115782977926,0.4481216980757736,0.6677929949268198,0.7193595992367727,0.14387841402156104,False
bistable + memory,0.2425,2,0.9686690255427266,0.8856715569577197,0.9847690522744585,0.9880162198856065,-0.001901568070021302,True
bistable + memory,0.245,0,0.009865887146826062,0.009030982069764189,0.02051983064362609,0.02588342743479492,-0.0007339855490458618,True
bistable + memory,0.245,1,0.48454205444464826,0.44353746810737466,0.6640233430552508,0.714833771483782,0.14356755046680736,False
bistable + memory,0.245,2,0.9696059785952635,0.8875526424653075,0.9853097343549777,0.9883815345433618,-0.0019076811852450544,True
bistable + memory,0.2475,0,0.010037202497810843,0.009198213896910798,0.020981585019681774,0.026325482988154285,-0.0007335913308211542,True
bistable + memory,0.2475,1,0.4790203896985775,0.4389800849778689,0.6602696011426948,0.7103041155059411,0.1430177131043889,False
bistable + memory,0.2475,2,0.9705096093248715,0.8893867566709458,0.9858280942289882,0.9887334440362427,-0.00191310080634672,True
bistable + memory,0.25,0,0.010211986779873734,0.009368795210893333,0.021453997970623806,0.02677623383640959,-0.0007331842428610739,True
bistable + memory,0.25,1,0.4735490471621906,0.4344486671212757,0.6565301140403998,0.705769780581842,0.14223705029781397,False
bistable + memory,0.25,2,0.9713814712274318,0.8911756616765428,0.9863252714295291,0.9890725978523036,-0.0019179188995859507,True
bistable + memory,0.2525,0,0.01039033071029656,0.009542815329089321,0.021937351319098432,0.027235898571867825,-0.0007327637417921395,True
bistable + memory,0.2525,1,0.46812638177606336,0.4299423893733055,0.6528032953304177,0.7012299514559995,0.14123356865534648,False
bistable + memory,0.2525,2,0.9722230180906348,0.8929210223438586,0.9868023305242987,0.989399602375839,-0.0019222218180736687,True
bistable + memory,0.255,0,0.010572328272890605,0.009720366719261238,0.02243193639584155,0.0277047033632756,-0.0007323292561202798,True
bistable + memory,0.255,1,0.46275083633698133,0.4254604768917622,0.6490876205020011,0.6966838442500183,0.14001516335921566,False
bistable + memory,0.255,2,0.9730356125336717,0.8946244139033218,0.9872602674665876,0.9897150246625769,-0.0019260864976655132,True
bistable + memory,0.2575,0,0.0107580768771052,0.009901545155409128,0.022938054470196742,0.028182882314680954,-0.0007318801845149357,True
bistable + memory,0.2575,1,0.4574209337429155,0.42100219976338393,0.6453816207758691,0.6921307027638256,0.13858964961632092,False
bistable + memory,0.2575,2,0.9738205336295631,0.896287328780672,0.9877000152755417,0.9900193958036391,-0.0019295791392408195,True
bistable + memory,0.26,0,0.01094767752706777,0.01008644988319497,0.02345601720617922,0.02867067784627495,-0.0007314158939724385,True
bistable + memory,0.26,1,0.452135270026637,0.4165668682031383,0.6416838774897423,0.6875697951122809,0.13696479534629494,False
bistable + memory,0.26,2,0.9745789837277254,0.8979111827399313,0.9881224491306141,0.9903132139314759,-0.0019327554634747098,True
bistable + memory,0.2625,0,0.01114123500131562,0.010275183795679755,0.02398614714597923,0.029168341098873188,-0.0007309357178489868,True
bistable + memory,0.2625,1,0.4468925080770666,0.41215382826606933,0.6379930169708338,0.68300041065025,0.13514835526610405,False
bistable + memory,0.2625,2,0.9753120945769764,0.899497320426724,0.9885283909526225,0.9905969469130548,-0.001935661768265131,True
bistable + memory,0.265,0,0.011338858044048838,0.01046785362018095,0.02452877822296704,0.029676132363846794,-0.0007304389537526827,True
bistable + memory,0.265,1,0.4416913719618897,0.40776245800348637,0.6343077058312031,0.6784218571456867,0.1331481065555984,False
bistable + memory,0.265,2,0.9760209328346878,0.9010470203838782,0.988918613533444,0.9908710347689929,-0.0019383362764925308,True
bistable + memory,0.2675,0,0.011540659568810254,0.010664570117131853,0.02508425630644757,0.030194321540477596,-0.000729924861283114,True
bistable + memory,0.2675,1,0.43653064177701173,0.4033921640050112,0.6306266466303858,0.673833458165606,0.13097188629606588,False
bistable + memory,0.2675,2,0.9767065050356547,0.9025614996011317,0.9892938442676785,0.9911358918517996,-0.0019408104862399158,True
bistable + memory,0.27,0,0.011746756875583443,0.010865448291906577,0.025652939780619822,0.030723188622896098,-0.0007293926596058824,True
bistable + memory,0.27,1,0.43140914895853155,0.3990423782761341,0.6269485738568197,0.6692345506442686,0.12862763086238152,False
bistable + memory,0.27,2,0.9773697620840656,0.9040419176522703,0.9896547685322948,0.9913919088117799,-0.0019431103878533424,True
bistable + memory,0.2725,0,0.011957271882393837,0.011070607620665323,0.02623520016042393,0.03126302421896355,-0.000728841524848335,True
bistable + memory,0.2725,1,0.4263257720014231,0.394712555407756,0.6232722501855473,0.6646244826066116,0.12612341741525607,False
bistable + memory,0.2725,2,0.9780116033233524,0.9054893804658576,0.9900020327540956,0.991639454375238,-0.0019452575009762606,True
bistable + memory,0.275,0,0.01217233137260245,0.01128017229137548,0.02683142274721214,0.03181413010368464,-0.0007282705873013987,True
bistable + memory,0.275,1,0.42127943253627,0.39040216999991323,0.6195964629746477,0.660002611023006,0.12346750757760161,False
bistable + memory,0.275,2,0.9786328802314259,0.9069049437696449,0.9903362471995952,0.9918788769563288,-0.001947269730267837,True
bistable + memory,0.2775,0,0.012392067259198326,0.011494271461276963,0.027442007327461253,0.032376819809988334,-0.0007276789284110101,True
bistable + memory,0.2775,1,0.4162690917214844,0.38611071430671656,0.6159200209670335,0.6553682997739986,0.12066839328045947,False
bistable + memory,0.2775,2,0.979234399782605,0.9082896162435795,0.9906579885174468,0.9921105061210976,-0.0019491620585635118,True
bistable + memory,0.28,0,0.012616616867524941,0.011713039532184959,0.02806736891805693,0.032951419259992336,-0.000727065577540983,True
bistable + memory,0.28,1,0.41129374691357046,0.3818376960736065,0.6122417511677402,0.6507209177057773,0.11773484461896586,False
bistable + memory,0.28,2,0.9798169275122877,0.9096443624119382,0.9909678020597527,0.9923346539198712,-0.0019509471026644006,True
bistable + memory,0.28250000000000003,0,0.01284612323802117,0.011936616445163983,0.02870793856202948,0.03353826744017936,-0.0007264295084873909,True
bistable + memory,0.28250000000000003,1,0.4063524285823683,0.3775826365414655,0.6085604958697406,0.6460598367588423,0.11467595935515673,False
bistable + memory,0.28250000000000003,2,0.9803811903158777,0.9109701053013253,0.9912662040053265,0.9925516161021122,-0.001952635556813512,True
bistable + memory,0.28500000000000003,0,0.013080735450718122,0.012165147996262572,0.029364164179008674,0.03413771712425853,-0.0007257696357225094,True
bistable + memory,0.28500000000000003,1,0.4014441974419237,0.3733450685950343,0.6048751098037409,0.6413844301537602,0.11150121342782691,False
bistable + memory,0.28500000000000003,2,0.9809278790096254,0.9122677288880512,0.9915536833051761,0.9927616732261098,-0.0019542365460712046,True
bistable + memory,0.28750000000000003,0,0.01332060897341492,0.012398786175173742,0.030036511475101342,0.03475013564787566,-0.0007250848103441629,True
bistable + memory,0.28750000000000003,1,0.3965681417707745,0.36912453503552467,0.6011844573893768,0.6366940706189921,0.1082205114649277,False
bistable + memory,0.28750000000000003,2,0.9814576506776951,0.9135380803556046,0.9918307034680615,0.9929650916743705,-0.0019557579081710356,True
bistable + memory,0.29,0,0.01356590603565869,0.012637689528882173,0.03072546491738097,0.03537590573976978,-0.0007243738157037979,True
bistable + memory,0.29,1,0.3917233748981295,0.3649205869593882,0.5974874100668487,0.6319881286466481,0.10484423582712543,False
bistable + memory,0.29,2,0.9819711308268915,0.9147819721805285,0.992097704201892,0.9931621245842767,-0.0019572064189065643,True
bistable + memory,0.2925,0,0.013816796030882608,0.012882023552580007,0.031431528778726306,0.03601542641446378,-0.0007236353626838157,True
bistable + memory,0.2925,1,0.38690903283467426,0.36073278222692556,0.5937828436892854,0.627265970762659,0.10138329213214861,False
bistable + memory,0.2925,2,0.98246891536799,0.916000184062912,0.9923551029249172,0.993353012702458,-0.0019585879730156315,True
bistable + memory,0.295,0,0.014073455949311663,0.013131961110380959,0.032155228259357994,0.03666911393212436,-0.0007228680845915422,True
bistable + memory,0.295,1,0.3821242720286411,0.3565606840058489,0.5900696359570886,0.6225269577982652,0.09784914851805189,False
bistable + memory,0.295,2,0.9829515724404465,0.9171934647158999,0.9926032961590925,0.9935379851703473,-0.0019599077299774516,True
bistable + memory,0.2975,0,0.014336070844535403,0.013387682888642493,0.03289711069211402,0.03733740283184721,-0.000722070531633689,True
bistable + memory,0.2975,1,0.37736826722938344,0.3524038593761016,0.5863466638761949,0.617770443149969,0.09425386511568105,False
bistable + memory,0.2975,2,0.9834196440953766,0.918362533527033,0.9928426608166279,0.9937172602475464,-0.0019611702320903256,True
bistable + memory,0.3,0,0.01460483433697338,0.013649377885021848,0.03365774683928368,0.03802074704532088,-0.0007212411649311542,True
bistable + memory,0.3,1,0.37264020944200615,0.3482618779831833,0.582612801222611,0.6129957710151195,0.09061010935918595,False
bistable + memory,0.3,2,0.9838736478500538,0.919508082102854,0.9930735553895279,0.9938910459788874,-0.0019623795005835466,True
bistable + memory,0.3025,0,0.014879949157828688,0.013917243936749412,0.03443773228969997,0.03871962109861356,-0.0007203783500295128,True
bistable + memory,0.3025,1,0.36793930395766616,0.344134310727971,0.5788669159957385,0.608202274590157,0.08693115194886102,False
bistable + memory,0.3025,2,0.9843140781257353,0.9206307757069954,0.9932963210508854,0.9940595408104352,-0.0019635391142568217,True
bistable + memory,0.305,0,0.01516162773754437,0.014191488292008695,0.035237688965787946,0.039434521410722324,-0.0007194803498554031,True
bistable + memory,0.305,1,0.36326476844501177,0.34002072848159764,0.5751078678429475,0.6033892742182215,0.08323083762214865,False
bistable + memory,0.305,2,0.9847414075793601,0.9217312546009049,0.9935112826757599,0.9942229341591017,-0.001964652274162267,True
bistable + memory,0.3075,0,0.015450092843253629,0.014472328228773104,0.03605826675139707,0.04016596769854038,-0.0007185453170632573,True
bistable + memory,0.3075,1,0.35861583108884343,0.3359207008143153,0.5713345054375177,0.598556075472294,0.07952352457069875,False
bistable + memory,0.3075,2,0.9851560883385604,0.9228101352954302,0.9937187497886729,0.994381406940058,-0.001965721857085891,True
bistable + memory,0.31,0,0.015745578270258423,0.01475999172597554,0.036900145252534454,0.04091450449905787,-0.0007175712857101394,True
