label,step,branch,alpha,dwell,link,ablated,reset_channels,reset_target,freeze_after_reset,recovery_multiplier,reset_applied_here,G,M,L,C
facilitate C recovery,57,down,0.09999999999999998,50.0,logistic,none,none,none,False,4.0,False,0.11308517013815518,0.7210064965100089,0.9523969655011129,0.8492212127219559
facilitate C recovery,58,down,0.06666666666666665,50.0,logistic,none,none,none,False,4.0,False,0.0541035868977949,0.6222972912990312,0.9091302053221073,0.7391845840063503
facilitate C recovery,59,down,0.033333333333333326,50.0,logistic,none,none,none,False,4.0,False,0.030642187045480287,0.562711282282007,0.8665097485113555,0.6405230837602974
facilitate C recovery,60,down,0.0,50.0,logistic,none,none,none,False,4.0,False,0.018663987224544692,0.5352648525173204,0.8252555752838239,0.5537713742628507
reference-restore M+L + C recovery,0,up,0.0,50.0,logistic,none,L+M,reference,True,4.0,False,0.0020448364975812626,0.0,9.871344499494516e-05,0.00019862605479112498
reference-restore M+L + C recovery,1,up,0.03333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.0025029324785455533,0.00013159935951748394,0.00023374505884831673,0.0004359850340654468
reference-restore M+L + C recovery,2,up,0.06666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.0030654383533482827,0.000426373662091424,0.0004159268197644787,0.0007195104162597072
reference-restore M+L + C recovery,3,up,0.1,50.0,logistic,none,L+M,reference,True,4.0,False,0.003757304123247494,0.0009074198371457932,0.0006602234776100513,0.0010600802914573744
reference-restore M+L + C recovery,4,up,0.13333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.004610061481499602,0.0015922388774949,0.0009861054859565828,0.0014712131324571835
reference-restore M+L + C recovery,5,up,0.16666666666666666,50.0,logistic,none,L+M,reference,True,4.0,False,0.005663871998069361,0.0024984787309673346,0.0014189482006142706,0.001969790464008456
reference-restore M+L + C recovery,6,up,0.2,50.0,logistic,none,L+M,reference,True,4.0,False,0.006970412546598824,0.0036511987459059347,0.0019919170748673816,0.002577019425939436
reference-restore M+L + C recovery,7,up,0.23333333333333334,50.0,logistic,none,L+M,reference,True,4.0,False,0.00859706650557227,0.005090504552365644,0.0027485494249790197,0.003319742755957588
reference-restore M+L + C recovery,8,up,0.26666666666666666,50.0,logistic,none,L+M,reference,True,4.0,False,0.010633217099108977,0.006879216070052647,0.0037463659500441174,0.004232268835360596
reference-restore M+L + C recovery,9,up,0.3,50.0,logistic,none,L+M,reference,True,4.0,False,0.01320006048183716,0.009111420212119426,0.005062060548431158,0.005359009223298048
reference-restore M+L + C recovery,10,up,0.3333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.016466610738391965,0.011924214002242063,0.00679921537405936,0.006758424780048758
reference-restore M+L + C recovery,11,up,0.36666666666666664,50.0,logistic,none,L+M,reference,True,4.0,False,0.02067728956892469,0.015517027013555394,0.009100274067289681,0.008509206151885319
reference-restore M+L + C recovery,12,up,0.4,50.0,logistic,none,L+M,reference,True,4.0,False,0.026202930383001744,0.020187024609889748,0.01216618461942087,0.010720527761662676
reference-restore M+L + C recovery,13,up,0.43333333333333335,50.0,logistic,none,L+M,reference,True,4.0,False,0.03364407132623553,0.02639939164108085,0.016291086045351042,0.013550384640979286
reference-restore M+L + C recovery,14,up,0.4666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.0440679518206541,0.03494159026474853,0.02193010073332903,0.017241909060046596
reference-restore M+L + C recovery,15,up,0.5,50.0,logistic,none,L+M,reference,True,4.0,False,0.059662178923380604,0.04731853176833577,0.02985311994401185,0.022206856045255022
reference-restore M+L + C recovery,16,up,0.5333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.08619134874434972,0.06706864571470456,0.04159070167703358,0.02927080776887561
reference-restore M+L + C recovery,17,up,0.5666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.15200918020904294,0.10757368561499447,0.06163676515500085,0.04090035158032538
reference-restore M+L + C recovery,18,up,0.6,50.0,logistic,none,L+M,reference,True,4.0,False,0.9693331315857276,0.5328145018434326,0.1767520652269293,0.10647584776274131
reference-restore M+L + C recovery,19,up,0.6333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.9928810837197899,0.8221093214995902,0.3191595287522151,0.19043082245546195
reference-restore M+L + C recovery,20,up,0.6666666666666666,50.0,logistic,none,L+M,reference,True,4.0,False,0.9971994835294868,0.9301660148262696,0.44213140556598635,0.26717738960021536
reference-restore M+L + C recovery,21,up,0.7,50.0,logistic,none,L+M,reference,True,4.0,False,0.9986250010030602,0.9687282910719426,0.5465134131880691,0.33679930246783873
reference-restore M+L + C recovery,22,up,0.7333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.9992508366475077,0.9826853030920307,0.6341871603383972,0.39985995672886865
reference-restore M+L + C recovery,23,up,0.7666666666666666,50.0,logistic,none,L+M,reference,True,4.0,False,0.999567857099549,0.9883434362448505,0.7071441635888495,0.45694794546219447
reference-restore M+L + C recovery,24,up,0.8,50.0,logistic,none,L+M,reference,True,4.0,False,0.9997411876014636,0.9912559926419344,0.7673161857761636,0.5086170893572538
reference-restore M+L + C recovery,25,up,0.8333333333333334,50.0,logistic,none,L+M,reference,True,4.0,False,0.999840529562325,0.9932240662382874,0.8165133313507172,0.5553762616564167
reference-restore M+L + C recovery,26,up,0.8666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.9998994429429369,0.9948159660951799,0.8563936033257643,0.5976892886835099
reference-restore M+L + C recovery,27,up,0.9,50.0,logistic,none,L+M,reference,True,4.0,False,0.999935353861503,0.9962138411209059,0.888448129387234,0.635977482137405
reference-restore M+L + C recovery,28,up,0.9333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.9999577575072477,0.9974821648988607,0.9139966273281703,0.67062288828993
reference-restore M+L + C recovery,29,up,0.9666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.9999720155488411,0.9986491063468435,0.9341901728584239,0.7019716355380358
reference-restore M+L + C recovery,30,up,1.0,50.0,logistic,none,L+M,reference,True,4.0,False,0.9999812462115523,0.9997306239873,0.9500191835925664,0.7303371532150692
reference-restore M+L + C recovery,31,down,0.9666666666666667,50.0,logistic,none,L+M,reference,True,4.0,True,0.9931573474257323,0.0,0.0016402198850951715,0.7551151973468102
reference-restore M+L + C recovery,32,down,0.9333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.9918250970644967,0.0,0.001660679612147522,0.7773367302390248
reference-restore M+L + C recovery,33,down,0.9,50.0,logistic,none,L+M,reference,True,4.0,False,0.9901957945541893,0.0,0.0016801523229484385,0.7972185146262557
reference-restore M+L + C recovery,34,down,0.8666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.9881958385632413,0.0,0.0016986857190526806,0.8149318331245722
reference-restore M+L + C recovery,35,down,0.8333333333333334,50.0,logistic,none,L+M,reference,True,4.0,False,0.9857301470222635,0.0,0.0017163251934265262,0.8306185235000063
reference-restore M+L + C recovery,36,down,0.8,50.0,logistic,none,L+M,reference,True,4.0,False,0.9826741722509971,0.0,0.0017331139422972583,0.8443897696823188
reference-restore M+L + C recovery,37,down,0.7666666666666666,50.0,logistic,none,L+M,reference,True,4.0,False,0.9788618975538015,0.0,0.0017490930715788684,0.8563234082085721
reference-restore M+L + C recovery,38,down,0.7333333333333334,50.0,logistic,none,L+M,reference,True,4.0,False,0.9740670594611908,0.0,0.001764301698137192,0.8664590084436214
reference-restore M+L + C recovery,39,down,0.7,50.0,logistic,none,L+M,reference,True,4.0,False,0.9679723055204775,0.0,0.0017787770461449033,0.8747893798176198
reference-restore M+L + C recovery,40,down,0.6666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.960115355515917,0.0,0.0017925545387646033,0.8812459055280452
reference-restore M+L + C recovery,41,down,0.6333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.949787348604743,0.0,0.0018056678853867266,0.8856722525581069
reference-restore M+L + C recovery,42,down,0.6,50.0,logistic,none,L+M,reference,True,4.0,False,0.9358195477817242,0.0,0.0018181491646379294,0.8877736955144496
reference-restore M+L + C recovery,43,down,0.5666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.9160626274264448,0.0,0.0018300289033651837,0.8870070647741854
reference-restore M+L + C recovery,44,down,0.5333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.8857679429023674,0.0,0.0018413361517908334,0.8822886677380399
reference-restore M+L + C recovery,45,down,0.5,50.0,logistic,none,L+M,reference,True,4.0,False,0.829405672236883,0.0,0.0018520985550243532,0.8708321017318922
reference-restore M+L + C recovery,46,down,0.4666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.14421971158236888,0.0,0.001862342421107593,0.8012301634214238
reference-restore M+L + C recovery,47,down,0.43333333333333335,50.0,logistic,none,L+M,reference,True,4.0,False,0.08592967223248206,0.0,0.0018720927857616572,0.7017222531632191
reference-restore M+L + C recovery,48,down,0.4,50.0,logistic,none,L+M,reference,True,4.0,False,0.05717390141686311,0.0,0.0018813734739954423,0.6115518746302055
reference-restore M+L + C recovery,49,down,0.3666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.040062571736390995,0.0,0.0018902071587280473,0.5314285964293761
reference-restore M+L + C recovery,50,down,0.33333333333333337,50.0,logistic,none,L+M,reference,True,4.0,False,0.02899561180205962,0.0,0.0018986154165699313,0.460922020564188
reference-restore M+L + C recovery,51,down,0.30000000000000004,50.0,logistic,none,L+M,reference,True,4.0,False,0.021471063055455274,0.0,0.001906618780900619,0.3992327564780342
reference-restore M+L + C recovery,52,down,0.2666666666666667,50.0,logistic,none,L+M,reference,True,4.0,False,0.016176011831026346,0.0,0.0019142367923740801,0.34545798589097637
reference-restore M+L + C recovery,53,down,0.2333333333333334,50.0,logistic,none,L+M,reference,True,4.0,False,0.01235327026321547,0.0,0.001921488046976567,0.29870157639829664
reference-restore M+L + C recovery,54,down,0.19999999999999996,50.0,logistic,none,L+M,reference,True,4.0,False,0.009537728156124668,0.0,0.0019283902417555883,0.2581217456395529
reference-restore M+L + C recovery,55,down,0.16666666666666663,50.0,logistic,none,L+M,reference,True,4.0,False,0.0074303213039275725,0.0,0.001934960218333,0.22295025025394125
reference-restore M+L + C recovery,56,down,0.1333333333333333,50.0,logistic,none,L+M,reference,True,4.0,False,0.005831878594823139,0.0,0.0019412140043096357,0.19249774454478588
reference-restore M+L + C recovery,57,down,0.09999999999999998,50.0,logistic,none,L+M,reference,True,4.0,False,0.004605970853250092,0.0,0.0019471668526637694,0.16615228884177066
reference-restore M+L + C recovery,58,down,0.06666666666666665,50.0,logistic,none,L+M,reference,True,4.0,False,0.0036569487526660663,0.0,0.0019528332792406776,0.1433745516867381
reference-restore M+L + C recovery,59,down,0.033333333333333326,50.0,logistic,none,L+M,reference,True,4.0,False,0.0029164236839870337,0.0,0.0019582270984258455,0.12369157483719809
reference-restore M+L + C recovery,60,down,0.0,50.0,logistic,none,L+M,reference,True,4.0,False,0.0023346670356138503,0.0,0.0019633614570899512,0.10669010343205351
