draw,area_baseline,area_neutralized,memory_attributable_area,multiplier_gain,multiplier_w_g,multiplier_w_alpha,multiplier_w_m,multiplier_w_l,multiplier_w_c,multiplier_threshold,multiplier_tau_m,multiplier_tau_l,multiplier_tau_c,multiplier_delta_m,multiplier_decay_l,multiplier_consolidate_c,multiplier_recover_c
52,0.5350239216693224,0.07979358671338162,0.45523033495594084,1.081539033964473,1.1543165755545388,1.0003408364379933,0.8265856684477964,1.067983245328602,0.9888862907490631,0.9620058048589322,0.989508390187119,0.9624058715432869,1.1262133024808834,1.0102809295756825,0.9285407061935859,0.8208478058704416,0.8030974083639197
53,0.48400559144931865,6.000867591117156e-06,0.48399959058172753,0.8384127158265011,0.9277743697899152,0.8830627335333165,0.9094784826649067,1.0372068145893,1.05056000359622,1.1954916806593512,1.0759278663895946,0.9049109542681419,1.0846937230972837,0.8947012725269572,1.0335075222007457,1.0955109220276358,0.9437268096024471
54,0.4632275520151963,0.018848353699591473,0.4443791983156048,1.0250033632505742,0.9825077007848326,1.1565087272996324,1.0446933400467429,1.1643078952720944,0.8394882349546227,1.1774077475941636,1.1835740924191174,1.13399540233454,0.8282297401843419,1.027365377069387,1.0342074495794176,1.1079064367267604,0.8234832289507489
55,0.35587347714599515,0.0004863758066308443,0.3553871013393643,0.9608581058167605,0.9191000059738074,1.1702071198745196,0.8436402509409199,0.9725745139858933,0.8480963848534683,0.9561965964182896,0.8659181262038194,0.9491694450850195,1.1219333300058674,0.9952997852363643,0.9717471022720269,0.997872298340676,1.118177567209725
56,0.4383953031298546,0.02077273579993061,0.417622567329924,1.039452025074315,1.0019876313009501,1.0839402181963838,0.8233481226304245,0.8475793949703908,1.0928021506960905,1.0649227013872125,0.9875272751493818,0.855595776922958,0.8440393989916154,0.8960051831740563,1.0582441812012453,0.8381929577172677,1.084962310778089
57,0.4116158012629818,7.251290285125502e-05,0.41154328836013054,0.8547874458366207,0.8361299764102952,0.888927537378312,1.0488865935804863,0.937748044782787,0.9429189982605214,1.1221365100458383,0.8104981376769917,1.168558651492444,1.18525656322131,1.1525599300725236,0.8495452602285997,0.8480561942658024,0.8401861619142348
58,0.5270718821747885,0.0011155255128058213,0.5259563566619827,0.9818611981994142,0.8899209941548043,0.9562595163330978,1.1939903679072295,1.139375772764983,1.0341526112520238,1.1067101161939177,1.108607271074374,1.0832086655631559,1.0954929194735168,1.1846506592587431,0.8262335417945263,1.1742715898695903,1.048839573765235
59,0.47138813705515703,0.001210573567656177,0.47017756348750084,1.0022885618141182,0.8979021132186924,0.9349220208989181,0.8752866709955681,1.0688437111405837,1.1743322233206155,0.8836820520053549,0.8860665771411967,1.1799068035947873,1.0906445485933407,1.0726818984047055,0.9490370686642742,1.1447914780127746,0.879482398201272
60,0.5620333803954236,0.014128079426680897,0.5479053009687427,1.1300183946909463,0.8433158405695604,0.8726865346905619,1.1140150913479916,1.0882865956152825,0.9551737326941283,1.0699940402502615,1.136140385744561,1.1684643531440966,1.0703118291134328,0.9729982319931045,0.8168847735444484,0.8747848120889432,1.0046650027093913
61,0.5120198836868345,0.04870238218620917,0.46331750150062534,1.015022621391425,1.1315426197614769,1.034569268335409,1.1902913671927442,0.890023582142767,1.181872674119404,1.1222107760632507,0.9208407618851495,0.8468060655646041,1.171882294410695,0.9771102806083208,1.072555153871509,1.0404327318645636,0.8280434040477064
62,0.47031840665364766,0.02893862674523377,0.44137977990841387,1.1065053048450013,0.9362894812985239,1.0486470148849834,0.9362206954892972,0.9644581496476853,1.0756253254616575,0.9642788074606005,0.8256085143770283,1.1915761561920175,0.8354746108105693,0.8053920885616837,0.8571819174729403,1.1729512277766716,1.1245833242877157
