gain,w_g,area,max_gap,alpha_at_max_gap,alpha_up_half,alpha_down_half,threshold_width
12.25,0.44,0.5174787428013411,0.9878830497379069,0.36666666666666664,0.6666666666666666,0.09999999999999998,0.5666666666666667
12.25,0.45999999999999996,0.5456247392678636,0.9889745266018077,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
12.25,0.48,0.5486398718680918,0.9900755334926038,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
12.25,0.5,0.5774556372235037,0.9909247096842497,0.3333333333333333,0.6666666666666666,0.033333333333333326,0.6333333333333333
12.25,0.52,0.577916854204641,0.9918144910628275,0.3,0.6666666666666666,0.033333333333333326,0.6333333333333333
12.25,0.54,0.5844288266466877,0.9925884651680966,0.3,0.6333333333333333,0.0,0.6333333333333333
12.25,0.56,0.5858353484061323,0.9932211279585713,0.26666666666666666,0.6333333333333333,0.0,0.6333333333333333
12.25,0.5800000000000001,0.6019664405185198,0.993911185868811,0.26666666666666666,0.6333333333333333,,
12.25,0.6,0.6033500140559077,0.9944437143226944,0.26666666666666666,0.6333333333333333,,
12.25,0.62,0.6041469893344008,0.9949604046171294,0.23333333333333334,0.6333333333333333,,
12.625,0.3,0.47114239731410573,0.978508675658145,0.43333333333333335,0.7333333333333333,0.19999999999999996,0.5333333333333333
12.625,0.32,0.4712382275284645,0.9808895245500514,0.43333333333333335,0.7,0.19999999999999996,0.5
12.625,0.33999999999999997,0.48211476461710473,0.9826922678668539,0.43333333333333335,0.7,0.16666666666666663,0.5333333333333333
12.625,0.36,0.48668265633598057,0.9844017819750132,0.4,0.7,0.16666666666666663,0.5333333333333333
12.625,0.38,0.5109567034786219,0.9859863327656678,0.4,0.7,0.1333333333333333,0.5666666666666667
12.625,0.4,0.5134392525541418,0.9871931590229439,0.4,0.7,0.1333333333333333,0.5666666666666667
12.625,0.42,0.5324942735755009,0.9885670804850051,0.36666666666666664,0.7,0.09999999999999998,0.6
12.625,0.44,0.5201895722697398,0.989659778060013,0.36666666666666664,0.6666666666666666,0.09999999999999998,0.5666666666666667
12.625,0.45999999999999996,0.5488604526351457,0.9906239280743674,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
12.625,0.48,0.5515289603355004,0.9915871725242305,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
12.625,0.5,0.581393987744818,0.9923232707425106,0.3333333333333333,0.6666666666666666,0.033333333333333326,0.6333333333333333
12.625,0.52,0.5834809170997998,0.99309930195854,0.3,0.6666666666666666,0.033333333333333326,0.6333333333333333
12.625,0.54,0.6134157731534838,0.9937598318415087,0.3,0.6666666666666666,0.0,0.6666666666666666
12.625,0.56,0.6218542653284154,0.9943030115993965,0.26666666666666666,0.6666666666666666,,
12.625,0.5800000000000001,0.6042812492676117,0.994903531763514,0.26666666666666666,0.6333333333333333,,
12.625,0.6,0.6053768247732506,0.9953624555709576,0.26666666666666666,0.6333333333333333,,
12.625,0.62,0.6061404183580247,0.9958101357746861,0.23333333333333334,0.6333333333333333,,
13.0,0.3,0.477839911623222,0.9812909320165824,0.43333333333333335,0.7333333333333333,0.19999999999999996,0.5333333333333333
13.0,0.32,0.48878642375178005,0.9834065905361011,0.43333333333333335,0.7333333333333333,0.16666666666666663,0.5666666666666667
13.0,0.33999999999999997,0.4861643753366383,0.9850148610399618,0.43333333333333335,0.7,0.16666666666666663,0.5333333333333333
13.0,0.36,0.49192384216841933,0.9865409870599424,0.4,0.7,0.16666666666666663,0.5333333333333333
13.0,0.38,0.5145169450243846,0.987946923046487,0.4,0.7,0.1333333333333333,0.5666666666666667
13.0,0.4,0.5177296084497943,0.9890074946524764,0.4,0.7,0.1333333333333333,0.5666666666666667
13.0,0.42,0.5448322255111337,0.9902157163259399,0.36666666666666664,0.7,0.09999999999999998,0.6
13.0,0.44,0.5431465032992245,0.9911630407153341,0.36666666666666664,0.7,0.09999999999999998,0.6
13.0,0.45999999999999996,0.5518204687544799,0.9920138980193011,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
13.0,0.48,0.5545850541454688,0.992860857343344,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.6
13.0,0.5,0.5841718380279457,0.9935013505214687,0.3333333333333333,0.6666666666666666,0.033333333333333326,0.6333333333333333
13.0,0.52,0.6114052139456619,0.9941808632392112,0.3,0.6666666666666666,0.0,0.6666666666666666
13.0,0.54,0.6170866713723515,0.9947504588146603,0.3,0.6666666666666666,0.0,0.6666666666666666
13.0,0.56,0.6326925160332322,0.995219628217985,0.26666666666666666,0.6666666666666666,,
13.0,0.5800000000000001,0.6339524252033486,0.9957298581682453,0.26666666666666666,0.6666666666666666,,
13.0,0.6,0.6267956872833031,0.9961218422841002,0.26666666666666666,0.6666666666666666,,
13.0,0.62,0.6077667676095356,0.9965109551675299,0.23333333333333334,0.6333333333333333,,
